Authors,prob_ratio,chunk_id
HomerOD,2.97E-05,HomerOdy_Odyssey-full-673
HomerOD,2.97E-05,HomerOdy_Odyssey-full-674
HomerOD,2.97E-05,HomerOdy_Odyssey-full-675
HomerOD,2.97E-05,HomerOdy_Odyssey-full-676
HomerOD,2.97E-05,HomerOdy_Odyssey-full-677
HomerOD,2.97E-05,HomerOdy_Odyssey-full-678
HomerOD,2.97E-05,HomerOdy_Odyssey-full-679
HomerOD,2.97E-05,HomerOdy_Odyssey-full-680
HomerOD,2.97E-05,HomerOdy_Odyssey-full-681
HomerOD,2.97E-05,HomerOdy_Odyssey-full-682
HomerOD,2.97E-05,HomerOdy_Odyssey-full-683
HomerOD,2.97E-05,HomerOdy_Odyssey-full-684
HomerOD,2.97E-05,HomerOdy_Odyssey-full-685
HomerOD,2.97E-05,HomerOdy_Odyssey-full-686
HomerOD,2.97E-05,HomerOdy_Odyssey-full-687
HomerOD,2.97E-05,HomerOdy_Odyssey-full-688
HomerOD,2.97E-05,HomerOdy_Odyssey-full-689
HomerOD,2.97E-05,HomerOdy_Odyssey-full-690
HomerOD,2.97E-05,HomerOdy_Odyssey-full-691
HomerOD,2.97E-05,HomerOdy_Odyssey-full-692
HomerOD,2.97E-05,HomerOdy_Odyssey-full-693
HomerOD,2.97E-05,HomerOdy_Odyssey-full-694
HomerOD,2.97E-05,HomerOdy_Odyssey-full-695
HomerOD,2.97E-05,HomerOdy_Odyssey-full-696
HomerOD,2.97E-05,HomerOdy_Odyssey-full-697
HomerOD,2.97E-05,HomerOdy_Odyssey-full-698
HomerOD,2.97E-05,HomerOdy_Odyssey-full-699
HomerOD,2.97E-05,HomerOdy_Odyssey-full-700
HomerOD,2.97E-05,HomerOdy_Odyssey-full-701
HomerOD,2.97E-05,HomerOdy_Odyssey-full-702
HomerOD,2.97E-05,HomerOdy_Odyssey-full-703
HomerOD,2.97E-05,HomerOdy_Odyssey-full-704
HomerOD,2.97E-05,HomerOdy_Odyssey-full-705
HomerOD,2.97E-05,HomerOdy_Odyssey-full-706
HomerOD,2.97E-05,HomerOdy_Odyssey-full-707
HomerOD,2.97E-05,HomerOdy_Odyssey-full-708
HomerOD,2.97E-05,HomerOdy_Odyssey-full-709
HomerOD,2.97E-05,HomerOdy_Odyssey-full-710
HomerOD,2.97E-05,HomerOdy_Odyssey-full-711
HomerOD,2.97E-05,HomerOdy_Odyssey-full-712
HomerOD,2.97E-05,HomerOdy_Odyssey-full-713
HomerOD,2.97E-05,HomerOdy_Odyssey-full-714
HomerOD,2.97E-05,HomerOdy_Odyssey-full-715
HomerOD,2.97E-05,HomerOdy_Odyssey-full-716
HomerOD,2.97E-05,HomerOdy_Odyssey-full-717
HomerOD,2.97E-05,HomerOdy_Odyssey-full-718
HomerOD,2.97E-05,HomerOdy_Odyssey-full-719
HomerOD,2.97E-05,HomerOdy_Odyssey-full-720
HomerOD,2.97E-05,HomerOdy_Odyssey-full-721
HomerOD,2.97E-05,HomerOdy_Odyssey-full-722
HomerOD,2.97E-05,HomerOdy_Odyssey-full-723
HomerOD,2.97E-05,HomerOdy_Odyssey-full-724
HomerOD,2.97E-05,HomerOdy_Odyssey-full-725
HomerOD,2.97E-05,HomerOdy_Odyssey-full-726
HomerOD,2.97E-05,HomerOdy_Odyssey-full-727
HomerOD,2.97E-05,HomerOdy_Odyssey-full-728
HomerOD,2.97E-05,HomerOdy_Odyssey-full-729
HomerOD,2.97E-05,HomerOdy_Odyssey-full-730
HomerOD,2.97E-05,HomerOdy_Odyssey-full-731
HomerOD,2.97E-05,HomerOdy_Odyssey-full-732
HomerOD,2.97E-05,HomerOdy_Odyssey-full-733
HomerOD,2.97E-05,HomerOdy_Odyssey-full-734
HomerOD,2.97E-05,HomerOdy_Odyssey-full-735
HomerOD,2.97E-05,HomerOdy_Odyssey-full-736
HomerOD,2.97E-05,HomerOdy_Odyssey-full-737
HomerOD,2.97E-05,HomerOdy_Odyssey-full-738
HomerOD,2.97E-05,HomerOdy_Odyssey-full-739
HomerOD,2.97E-05,HomerOdy_Odyssey-full-740
HomerOD,2.97E-05,HomerOdy_Odyssey-full-741
HomerOD,2.97E-05,HomerOdy_Odyssey-full-742
HomerOD,2.97E-05,HomerOdy_Odyssey-full-743
HomerOD,2.97E-05,HomerOdy_Odyssey-full-744
HomerOD,2.97E-05,HomerOdy_Odyssey-full-745
HomerOD,2.97E-05,HomerOdy_Odyssey-full-746
HomerOD,2.97E-05,HomerOdy_Odyssey-full-747
HomerOD,2.97E-05,HomerOdy_Odyssey-full-748
HomerOD,2.97E-05,HomerOdy_Odyssey-full-749
HomerOD,2.97E-05,HomerOdy_Odyssey-full-750
HomerOD,2.97E-05,HomerOdy_Odyssey-full-751
HomerOD,2.97E-05,HomerOdy_Odyssey-full-752
HomerOD,2.97E-05,HomerOdy_Odyssey-full-753
HomerOD,2.97E-05,HomerOdy_Odyssey-full-754
HomerOD,2.97E-05,HomerOdy_Odyssey-full-755
HomerOD,2.97E-05,HomerOdy_Odyssey-full-756
HomerOD,2.97E-05,HomerOdy_Odyssey-full-757
HomerOD,2.97E-05,HomerOdy_Odyssey-full-758
HomerOD,2.97E-05,HomerOdy_Odyssey-full-759
HomerOD,2.97E-05,HomerOdy_Odyssey-full-760
HomerOD,2.97E-05,HomerOdy_Odyssey-full-761
HomerOD,2.97E-05,HomerOdy_Odyssey-full-762
HomerOD,2.97E-05,HomerOdy_Odyssey-full-763
HomerOD,2.97E-05,HomerOdy_Odyssey-full-764
HomerOD,2.97E-05,HomerOdy_Odyssey-full-765
HomerOD,2.97E-05,HomerOdy_Odyssey-full-766
HomerOD,2.97E-05,HomerOdy_Odyssey-full-767
HomerOD,2.97E-05,HomerOdy_Odyssey-full-768
HomerOD,2.97E-05,HomerOdy_Odyssey-full-769
HomerOD,2.97E-05,HomerOdy_Odyssey-full-770
HomerOD,2.97E-05,HomerOdy_Odyssey-full-771
HomerOD,2.97E-05,HomerOdy_Odyssey-full-772
HomerOD,2.97E-05,HomerOdy_Odyssey-full-773
HomerOD,2.97E-05,HomerOdy_Odyssey-full-774
HomerOD,2.97E-05,HomerOdy_Odyssey-full-775
HomerOD,2.97E-05,HomerOdy_Odyssey-full-776
HomerOD,2.97E-05,HomerOdy_Odyssey-full-777
HomerOD,2.97E-05,HomerOdy_Odyssey-full-778
HomerOD,2.97E-05,HomerOdy_Odyssey-full-779
HomerOD,2.97E-05,HomerOdy_Odyssey-full-780
HomerOD,2.97E-05,HomerOdy_Odyssey-full-781
HomerOD,2.97E-05,HomerOdy_Odyssey-full-782
HomerOD,2.97E-05,HomerOdy_Odyssey-full-783
HomerOD,2.97E-05,HomerOdy_Odyssey-full-784
HomerOD,2.97E-05,HomerOdy_Odyssey-full-785
HomerOD,2.97E-05,HomerOdy_Odyssey-full-786
HomerOD,2.97E-05,HomerOdy_Odyssey-full-787
HomerOD,2.97E-05,HomerOdy_Odyssey-full-788
HomerOD,2.97E-05,HomerOdy_Odyssey-full-789
HomerOD,2.97E-05,HomerOdy_Odyssey-full-790
HomerOD,2.97E-05,HomerOdy_Odyssey-full-791
HomerOD,2.97E-05,HomerOdy_Odyssey-full-792
HomerOD,2.97E-05,HomerOdy_Odyssey-full-793
HomerOD,2.97E-05,HomerOdy_Odyssey-full-794
HomerOD,2.97E-05,HomerOdy_Odyssey-full-795
HomerOD,2.97E-05,HomerOdy_Odyssey-full-796
HomerOD,2.97E-05,HomerOdy_Odyssey-full-797
HomerOD,2.97E-05,HomerOdy_Odyssey-full-798
HomerOD,2.97E-05,HomerOdy_Odyssey-full-799
HomerOD,2.97E-05,HomerOdy_Odyssey-full-800
HomerOD,2.97E-05,HomerOdy_Odyssey-full-801
HomerOD,2.97E-05,HomerOdy_Odyssey-full-802
HomerOD,2.97E-05,HomerOdy_Odyssey-full-803
HomerOD,2.97E-05,HomerOdy_Odyssey-full-804
HomerOD,2.97E-05,HomerOdy_Odyssey-full-805
HomerOD,2.97E-05,HomerOdy_Odyssey-full-806
HomerOD,2.97E-05,HomerOdy_Odyssey-full-807
HomerOD,2.97E-05,HomerOdy_Odyssey-full-808
HomerOD,2.97E-05,HomerOdy_Odyssey-full-809
HomerOD,2.97E-05,HomerOdy_Odyssey-full-810
HomerOD,2.97E-05,HomerOdy_Odyssey-full-811
HomerOD,2.97E-05,HomerOdy_Odyssey-full-812
HomerOD,2.97E-05,HomerOdy_Odyssey-full-813
HomerOD,2.97E-05,HomerOdy_Odyssey-full-814
HomerOD,2.97E-05,HomerOdy_Odyssey-full-815
HomerOD,2.97E-05,HomerOdy_Odyssey-full-816
HomerOD,2.97E-05,HomerOdy_Odyssey-full-817
HomerOD,2.97E-05,HomerOdy_Odyssey-full-818
HomerOD,2.97E-05,HomerOdy_Odyssey-full-819
HomerOD,2.97E-05,HomerOdy_Odyssey-full-820
HomerOD,2.97E-05,HomerOdy_Odyssey-full-821
HomerOD,2.97E-05,HomerOdy_Odyssey-full-822
HomerOD,2.97E-05,HomerOdy_Odyssey-full-823
HomerOD,2.97E-05,HomerOdy_Odyssey-full-824
HomerOD,2.97E-05,HomerOdy_Odyssey-full-825
HomerOD,2.97E-05,HomerOdy_Odyssey-full-826
HomerOD,2.97E-05,HomerOdy_Odyssey-full-827
HomerOD,2.97E-05,HomerOdy_Odyssey-full-828
HomerOD,2.97E-05,HomerOdy_Odyssey-full-829
HomerOD,2.97E-05,HomerOdy_Odyssey-full-830
HomerOD,2.97E-05,HomerOdy_Odyssey-full-831
HomerOD,2.97E-05,HomerOdy_Odyssey-full-832
HomerOD,2.97E-05,HomerOdy_Odyssey-full-833
HomerOD,2.97E-05,HomerOdy_Odyssey-full-834
HomerOD,2.97E-05,HomerOdy_Odyssey-full-835
HomerOD,2.97E-05,HomerOdy_Odyssey-full-836
HomerOD,2.97E-05,HomerOdy_Odyssey-full-837
HomerOD,2.97E-05,HomerOdy_Odyssey-full-838
HomerOD,2.97E-05,HomerOdy_Odyssey-full-839
HomerOD,2.97E-05,HomerOdy_Odyssey-full-840
HomerOD,2.97E-05,HomerOdy_Odyssey-full-841
HomerOD,2.97E-05,HomerOdy_Odyssey-full-842
HomerOD,2.97E-05,HomerOdy_Odyssey-full-843
HomerOD,2.97E-05,HomerOdy_Odyssey-full-844
HomerOD,2.97E-05,HomerOdy_Odyssey-full-845
HomerOD,2.97E-05,HomerOdy_Odyssey-full-846
HomerOD,2.97E-05,HomerOdy_Odyssey-full-847
HomerOD,2.97E-05,HomerOdy_Odyssey-full-848
HomerOD,2.97E-05,HomerOdy_Odyssey-full-849
HomerOD,2.97E-05,HomerOdy_Odyssey-full-850
HomerOD,2.97E-05,HomerOdy_Odyssey-full-851
HomerOD,2.97E-05,HomerOdy_Odyssey-full-852
HomerOD,2.97E-05,HomerOdy_Odyssey-full-853
HomerOD,2.97E-05,HomerOdy_Odyssey-full-854
HomerOD,2.97E-05,HomerOdy_Odyssey-full-855
HomerOD,2.97E-05,HomerOdy_Odyssey-full-856
HomerOD,2.97E-05,HomerOdy_Odyssey-full-857
HomerOD,2.97E-05,HomerOdy_Odyssey-full-858
HomerOD,2.97E-05,HomerOdy_Odyssey-full-859
HomerOD,2.97E-05,HomerOdy_Odyssey-full-860
HomerOD,2.97E-05,HomerOdy_Odyssey-full-861
HomerOD,2.97E-05,HomerOdy_Odyssey-full-862
HomerOD,2.97E-05,HomerOdy_Odyssey-full-863
HomerOD,2.97E-05,HomerOdy_Odyssey-full-864
HomerOD,2.97E-05,HomerOdy_Odyssey-full-865
HomerOD,2.97E-05,HomerOdy_Odyssey-full-866
HomerOD,2.97E-05,HomerOdy_Odyssey-full-867
HomerOD,2.97E-05,HomerOdy_Odyssey-full-868
HomerOD,2.97E-05,HomerOdy_Odyssey-full-869
HomerOD,2.97E-05,HomerOdy_Odyssey-full-870
HomerOD,2.97E-05,HomerOdy_Odyssey-full-871
HomerOD,2.97E-05,HomerOdy_Odyssey-full-872
HomerOD,2.97E-05,HomerOdy_Odyssey-full-873
HomerOD,2.97E-05,HomerOdy_Odyssey-full-874
HomerOD,2.97E-05,HomerOdy_Odyssey-full-875
HomerOD,2.97E-05,HomerOdy_Odyssey-full-876
HomerOD,2.97E-05,HomerOdy_Odyssey-full-877
HomerOD,2.97E-05,HomerOdy_Odyssey-full-878
HomerOD,2.97E-05,HomerOdy_Odyssey-full-879
HomerOD,2.97E-05,HomerOdy_Odyssey-full-880
HomerOD,2.97E-05,HomerOdy_Odyssey-full-881
HomerOD,2.97E-05,HomerOdy_Odyssey-full-882
HomerOD,2.97E-05,HomerOdy_Odyssey-full-883
HomerOD,2.97E-05,HomerOdy_Odyssey-full-884
HomerOD,2.97E-05,HomerOdy_Odyssey-full-885
HomerOD,2.97E-05,HomerOdy_Odyssey-full-886
HomerOD,2.97E-05,HomerOdy_Odyssey-full-887
HomerOD,2.97E-05,HomerOdy_Odyssey-full-888
HomerOD,2.97E-05,HomerOdy_Odyssey-full-889
HomerOD,2.97E-05,HomerOdy_Odyssey-full-890
HomerOD,2.97E-05,HomerOdy_Odyssey-full-891
HomerOD,2.97E-05,HomerOdy_Odyssey-full-892
HomerOD,2.97E-05,HomerOdy_Odyssey-full-893
HomerOD,2.97E-05,HomerOdy_Odyssey-full-894
HomerOD,2.97E-05,HomerOdy_Odyssey-full-895
HomerOD,2.97E-05,HomerOdy_Odyssey-full-896
HomerOD,2.97E-05,HomerOdy_Odyssey-full-897
HomerOD,2.97E-05,HomerOdy_Odyssey-full-898
HomerOD,2.97E-05,HomerOdy_Odyssey-full-899
HomerOD,2.97E-05,HomerOdy_Odyssey-full-900
HomerOD,2.97E-05,HomerOdy_Odyssey-full-901
HomerOD,2.97E-05,HomerOdy_Odyssey-full-902
HomerOD,2.97E-05,HomerOdy_Odyssey-full-903
HomerOD,2.97E-05,HomerOdy_Odyssey-full-904
HomerOD,2.97E-05,HomerOdy_Odyssey-full-905
HomerOD,2.97E-05,HomerOdy_Odyssey-full-906
HomerOD,2.97E-05,HomerOdy_Odyssey-full-907
HomerOD,2.97E-05,HomerOdy_Odyssey-full-908
HomerOD,2.97E-05,HomerOdy_Odyssey-full-909
HomerOD,2.97E-05,HomerOdy_Odyssey-full-910
HomerOD,2.97E-05,HomerOdy_Odyssey-full-911
HomerOD,2.97E-05,HomerOdy_Odyssey-full-912
HomerOD,2.97E-05,HomerOdy_Odyssey-full-913
HomerOD,2.97E-05,HomerOdy_Odyssey-full-914
HomerOD,2.97E-05,HomerOdy_Odyssey-full-915
HomerOD,2.97E-05,HomerOdy_Odyssey-full-916
HomerOD,2.97E-05,HomerOdy_Odyssey-full-917
HomerOD,2.97E-05,HomerOdy_Odyssey-full-918
HomerOD,2.97E-05,HomerOdy_Odyssey-full-919
HomerOD,2.97E-05,HomerOdy_Odyssey-full-920
HomerOD,2.97E-05,HomerOdy_Odyssey-full-921
HomerOD,2.97E-05,HomerOdy_Odyssey-full-922
HomerOD,2.97E-05,HomerOdy_Odyssey-full-923
HomerOD,2.97E-05,HomerOdy_Odyssey-full-924
HomerOD,2.97E-05,HomerOdy_Odyssey-full-925
HomerOD,2.97E-05,HomerOdy_Odyssey-full-926
HomerOD,2.97E-05,HomerOdy_Odyssey-full-927
HomerOD,2.97E-05,HomerOdy_Odyssey-full-928
HomerOD,2.97E-05,HomerOdy_Odyssey-full-929
HomerOD,2.97E-05,HomerOdy_Odyssey-full-930
HomerOD,2.97E-05,HomerOdy_Odyssey-full-931
HomerOD,2.97E-05,HomerOdy_Odyssey-full-932
HomerOD,2.97E-05,HomerOdy_Odyssey-full-933
HomerOD,2.97E-05,HomerOdy_Odyssey-full-934
HomerOD,2.97E-05,HomerOdy_Odyssey-full-935
HomerOD,2.97E-05,HomerOdy_Odyssey-full-936
HomerOD,2.97E-05,HomerOdy_Odyssey-full-937
HomerOD,2.97E-05,HomerOdy_Odyssey-full-938
HomerOD,2.97E-05,HomerOdy_Odyssey-full-939
HomerOD,2.97E-05,HomerOdy_Odyssey-full-940
HomerOD,2.97E-05,HomerOdy_Odyssey-full-941
HomerOD,2.97E-05,HomerOdy_Odyssey-full-942
HomerOD,2.97E-05,HomerOdy_Odyssey-full-943
HomerOD,2.97E-05,HomerOdy_Odyssey-full-944
HomerOD,2.97E-05,HomerOdy_Odyssey-full-945
HomerOD,2.97E-05,HomerOdy_Odyssey-full-946
HomerOD,2.97E-05,HomerOdy_Odyssey-full-947
HomerOD,2.97E-05,HomerOdy_Odyssey-full-948
HomerOD,2.97E-05,HomerOdy_Odyssey-full-949
HomerOD,2.97E-05,HomerOdy_Odyssey-full-950
HomerOD,2.97E-05,HomerOdy_Odyssey-full-951
HomerOD,2.97E-05,HomerOdy_Odyssey-full-952
HomerOD,2.97E-05,HomerOdy_Odyssey-full-953
HomerOD,2.97E-05,HomerOdy_Odyssey-full-954
HomerOD,2.97E-05,HomerOdy_Odyssey-full-955
HomerOD,2.97E-05,HomerOdy_Odyssey-full-956
HomerOD,2.97E-05,HomerOdy_Odyssey-full-957
HomerOD,2.97E-05,HomerOdy_Odyssey-full-958
HomerOD,2.97E-05,HomerOdy_Odyssey-full-959
HomerOD,2.97E-05,HomerOdy_Odyssey-full-960
HomerOD,2.97E-05,HomerOdy_Odyssey-full-961
HomerOD,2.97E-05,HomerOdy_Odyssey-full-962
HomerOD,2.97E-05,HomerOdy_Odyssey-full-963
HomerOD,2.97E-05,HomerOdy_Odyssey-full-964
HomerOD,2.97E-05,HomerOdy_Odyssey-full-965
HomerOD,2.97E-05,HomerOdy_Odyssey-full-966
HomerOD,2.97E-05,HomerOdy_Odyssey-full-967
HomerOD,2.97E-05,HomerOdy_Odyssey-full-968
HomerOD,2.97E-05,HomerOdy_Odyssey-full-969
HomerOD,2.97E-05,HomerOdy_Odyssey-full-970
HomerOD,2.97E-05,HomerOdy_Odyssey-full-971
HomerOD,2.97E-05,HomerOdy_Odyssey-full-972
HomerOD,2.97E-05,HomerOdy_Odyssey-full-973
HomerOD,2.97E-05,HomerOdy_Odyssey-full-974
HomerOD,2.97E-05,HomerOdy_Odyssey-full-975
HomerOD,2.97E-05,HomerOdy_Odyssey-full-976
HomerOD,2.97E-05,HomerOdy_Odyssey-full-977
HomerOD,2.97E-05,HomerOdy_Odyssey-full-978
HomerOD,2.97E-05,HomerOdy_Odyssey-full-979
HomerOD,2.97E-05,HomerOdy_Odyssey-full-980
HomerOD,2.97E-05,HomerOdy_Odyssey-full-981
HomerOD,2.97E-05,HomerOdy_Odyssey-full-982
HomerOD,2.97E-05,HomerOdy_Odyssey-full-983
HomerOD,2.97E-05,HomerOdy_Odyssey-full-984
HomerOD,2.97E-05,HomerOdy_Odyssey-full-985
HomerOD,2.97E-05,HomerOdy_Odyssey-full-986
HomerOD,2.97E-05,HomerOdy_Odyssey-full-987
HomerOD,2.97E-05,HomerOdy_Odyssey-full-988
HomerOD,2.97E-05,HomerOdy_Odyssey-full-989
HomerOD,2.97E-05,HomerOdy_Odyssey-full-990
HomerOD,2.97E-05,HomerOdy_Odyssey-full-991
HomerOD,2.97E-05,HomerOdy_Odyssey-full-992
HomerOD,2.97E-05,HomerOdy_Odyssey-full-993
HomerOD,2.97E-05,HomerOdy_Odyssey-full-994
HomerOD,2.97E-05,HomerOdy_Odyssey-full-995
HomerOD,2.97E-05,HomerOdy_Odyssey-full-996
HomerOD,2.97E-05,HomerOdy_Odyssey-full-997
HomerOD,2.97E-05,HomerOdy_Odyssey-full-998
HomerOD,2.97E-05,HomerOdy_Odyssey-full-999
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1000
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1001
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1002
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1003
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1004
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1005
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1006
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1007
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1008
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1009
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1010
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1011
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1012
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1013
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1014
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1015
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1016
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1017
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1018
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1019
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1020
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1021
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1022
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1023
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1024
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1025
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1026
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1027
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1028
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1029
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1030
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1031
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1032
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1033
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1034
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1035
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1036
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1037
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1038
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1039
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1040
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1041
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1042
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1043
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1044
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1045
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1046
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1047
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1048
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1049
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1050
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1051
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1052
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1053
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1054
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1055
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1056
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1057
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1058
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1059
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1060
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1061
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1062
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1063
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1064
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1065
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1066
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1067
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1068
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1069
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1070
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1071
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1072
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1073
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1074
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1075
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1076
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1077
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1078
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1079
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1080
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1081
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1082
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1083
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1084
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1085
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1086
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1087
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1088
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1089
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1090
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1091
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1092
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1093
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1094
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1095
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1096
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1097
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1098
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1099
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1100
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1101
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1102
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1103
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1104
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1105
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1106
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1107
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1108
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1109
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1110
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1111
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1112
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1113
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1114
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1115
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1116
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1117
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1118
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1119
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1120
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1121
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1122
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1123
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1124
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1125
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1126
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1127
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1128
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1129
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1130
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1131
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1132
HomerOD,2.97E-05,HomerOdy_Odyssey-full-1133
